"fish" "day" "state" "sub"
"3871" "21" 78 10 3
"3872" "22" 78 NA NA
"3873" "23" 78 NA NA
"3874" "24" 78 NA NA
"3875" "25" 78 NA NA
"3876" "26" 78 NA NA
"3877" "27" 78 NA NA
"3878" "28" 78 NA NA
"3879" "29" 78 NA NA
"3880" "30" 78 8 1
"3881" "31" 78 5 2
"3882" "32" 78 7 2
"3883" "33" 78 NA NA
"3884" "34" 78 9 3
"3885" "35" 78 5 3
"3886" "36" 78 NA NA
"3887" "37" 78 NA NA
"3888" "38" 78 NA NA
"3889" "39" 78 NA NA
"3890" "40" 78 NA NA
"3891" "41" 78 8 1
"3892" "42" 78 8 1
"3893" "43" 78 NA NA
"3894" "44" 78 7 1
"3895" "45" 78 NA NA
"3896" "46" 78 NA NA
"3897" "47" 78 NA NA
"3898" "48" 78 7 2
"3899" "49" 78 NA NA
"3900" "50" 78 6 3
"3901" "1" 79 7 1
"3902" "2" 79 NA NA
"3903" "3" 79 NA NA
"3904" "4" 79 NA NA
"3905" "5" 79 6 3
"3906" "6" 79 9 3
"3907" "7" 79 NA NA
"3908" "8" 79 NA NA
"3909" "9" 79 NA NA
"3910" "10" 79 NA NA
"3911" "11" 79 NA NA
"3912" "12" 79 NA NA
"3913" "13" 79 NA NA
"3914" "14" 79 3 3
"3915" "15" 79 NA NA
"3916" "16" 79 7 2
"3917" "17" 79 3 2
"3918" "18" 79 NA NA
"3919" "19" 79 5 2
"3920" "20" 79 NA NA
"3921" "21" 79 NA NA
"3922" "22" 79 NA NA
"3923" "23" 79 NA NA
"3924" "24" 79 NA NA
"3925" "25" 79 7 1
"3926" "26" 79 NA NA
"3927" "27" 79 NA NA
"3928" "28" 79 NA NA
"3929" "29" 79 NA NA
"3930" "30" 79 NA NA
"3931" "31" 79 NA NA
"3932" "32" 79 NA NA
"3933" "33" 79 NA NA
"3934" "34" 79 7 1
"3935" "35" 79 6 3
"3936" "36" 79 3 1
"3937" "37" 79 NA NA
"3938" "38" 79 NA NA
"3939" "39" 79 8 1
"3940" "40" 79 NA NA
"3941" "41" 79 8 1
"3942" "42" 79 NA NA
"3943" "43" 79 3 3
"3944" "44" 79 NA NA
"3945" "45" 79 NA NA
"3946" "46" 79 NA NA
"3947" "47" 79 NA NA
"3948" "48" 79 NA NA
"3949" "49" 79 5 2
"3950" "50" 79 NA NA
"3951" "1" 80 NA NA
"3952" "2" 80 5 3
"3953" "3" 80 NA NA
"3954" "4" 80 NA NA
"3955" "5" 80 5 2
"3956" "6" 80 NA NA
"3957" "7" 80 NA NA
"3958" "8" 80 5 3
"3959" "9" 80 NA NA
"3960" "10" 80 10 2
"3961" "11" 80 6 3
"3962" "12" 80 8 1
"3963" "13" 80 NA NA
"3964" "14" 80 2 2
"3965" "15" 80 NA NA
"3966" "16" 80 NA NA
"3967" "17" 80 3 1
"3968" "18" 80 NA NA
"3969" "19" 80 NA NA
"3970" "20" 80 NA NA
"3971" "21" 80 8 1
"3972" "22" 80 NA NA
"3973" "23" 80 NA NA
"3974" "24" 80 3 1
"3975" "25" 80 NA NA
"3976" "26" 80 1 2
"3977" "27" 80 NA NA
"3978" "28" 80 NA NA
"3979" "29" 80 10 2
"3980" "30" 80 9 2
"3981" "31" 80 7 2
"3982" "32" 80 NA NA
"3983" "33" 80 NA NA
"3984" "34" 80 NA NA
"3985" "35" 80 NA NA
"3986" "36" 80 NA NA
"3987" "37" 80 4 1
"3988" "38" 80 NA NA
"3989" "39" 80 NA NA
"3990" "40" 80 NA NA
"3991" "41" 80 8 1
"3992" "42" 80 NA NA
"3993" "43" 80 NA NA
"3994" "44" 80 8 3
"3995" "45" 80 10 1
"3996" "46" 80 7 2
"3997" "47" 80 NA NA
"3998" "48" 80 NA NA
"3999" "49" 80 NA NA
"4000" "50" 80 NA NA
"4001" "1" 81 NA NA
"4002" "2" 81 NA NA
"4003" "3" 81 NA NA
"4004" "4" 81 NA NA
"4005" "5" 81 5 3
"4006" "6" 81 NA NA
"4007" "7" 81 7 1
"4008" "8" 81 NA NA
"4009" "9" 81 5 3
"4010" "10" 81 10 1
"4011" "11" 81 7 1
"4012" "12" 81 8 1
"4013" "13" 81 NA NA
"4014" "14" 81 2 3
"4015" "15" 81 NA NA
"4016" "16" 81 7 1
"4017" "17" 81 NA NA
"4018" "18" 81 NA NA
"4019" "19" 81 NA NA
"4020" "20" 81 9 2
"4021" "21" 81 NA NA
"4022" "22" 81 NA NA
"4023" "23" 81 NA NA
"4024" "24" 81 2 2
"4025" "25" 81 NA NA
"4026" "26" 81 NA NA
"4027" "27" 81 7 2
"4028" "28" 81 NA NA
"4029" "29" 81 NA NA
"4030" "30" 81 8 1
"4031" "31" 81 7 2
"4032" "32" 81 NA NA
"4033" "33" 81 NA NA
"4034" "34" 81 NA NA
"4035" "35" 81 NA NA
"4036" "36" 81 3 2
"4037" "37" 81 NA NA
"4038" "38" 81 NA NA
"4039" "39" 81 NA NA
"4040" "40" 81 NA NA
"4041" "41" 81 8 1
"4042" "42" 81 NA NA
"4043" "43" 81 NA NA
"4044" "44" 81 NA NA
"4045" "45" 81 NA NA
"4046" "46" 81 6 3
"4047" "47" 81 NA NA
"4048" "48" 81 NA NA
"4049" "49" 81 NA NA
"4050" "50" 81 6 3
"4051" "1" 82 NA NA
"4052" "2" 82 NA NA
"4053" "3" 82 NA NA
"4054" "4" 82 1 2
"4055" "5" 82 NA NA
"4056" "6" 82 NA NA
"4057" "7" 82 6 3
"4058" "8" 82 NA NA
"4059" "9" 82 4 1
"4060" "10" 82 NA NA
"4061" "11" 82 NA NA
"4062" "12" 82 8 1
"4063" "13" 82 NA NA
"4064" "14" 82 NA NA
"4065" "15" 82 NA NA
"4066" "16" 82 NA NA
"4067" "17" 82 NA NA
"4068" "18" 82 NA NA
"4069" "19" 82 7 2
"4070" "20" 82 NA NA
"4071" "21" 82 8 3
"4072" "22" 82 NA NA
"4073" "23" 82 NA NA
"4074" "24" 82 2 2
"4075" "25" 82 NA NA
"4076" "26" 82 NA NA
"4077" "27" 82 6 3
"4078" "28" 82 6 3
"4079" "29" 82 NA NA
"4080" "30" 82 NA NA
"4081" "31" 82 NA NA
"4082" "32" 82 NA NA
"4083" "33" 82 NA NA
"4084" "34" 82 9 2
"4085" "35" 82 6 3
"4086" "36" 82 NA NA
"4087" "37" 82 5 2
"4088" "38" 82 1 2
"4089" "39" 82 NA NA
"4090" "40" 82 7 1
"4091" "41" 82 NA NA
"4092" "42" 82 NA NA
"4093" "43" 82 NA NA
"4094" "44" 82 NA NA
"4095" "45" 82 NA NA
"4096" "46" 82 5 2
"4097" "47" 82 NA NA
"4098" "48" 82 7 2
"4099" "49" 82 NA NA
"4100" "50" 82 NA NA
"4101" "1" 83 NA NA
"4102" "2" 83 NA NA
"4103" "3" 83 NA NA
"4104" "4" 83 NA NA
"4105" "5" 83 5 2
"4106" "6" 83 8 1
"4107" "7" 83 NA NA
"4108" "8" 83 NA NA
"4109" "9" 83 NA NA
"4110" "10" 83 8 1
"4111" "11" 83 NA NA
"4112" "12" 83 7 2
"4113" "13" 83 NA NA
"4114" "14" 83 NA NA
"4115" "15" 83 NA NA
"4116" "16" 83 NA NA
"4117" "17" 83 NA NA
"4118" "18" 83 8 1
"4119" "19" 83 7 2
"4120" "20" 83 7 1
"4121" "21" 83 NA NA
"4122" "22" 83 NA NA
"4123" "23" 83 NA NA
"4124" "24" 83 NA NA
"4125" "25" 83 9 2
"4126" "26" 83 NA NA
"4127" "27" 83 NA NA
"4128" "28" 83 NA NA
"4129" "29" 83 NA NA
"4130" "30" 83 NA NA
"4131" "31" 83 7 2
"4132" "32" 83 9 2
"4133" "33" 83 NA NA
"4134" "34" 83 NA NA
"4135" "35" 83 5 2
"4136" "36" 83 NA NA
"4137" "37" 83 NA NA
"4138" "38" 83 NA NA
"4139" "39" 83 NA NA
"4140" "40" 83 7 1
"4141" "41" 83 7 1
"4142" "42" 83 NA NA
"4143" "43" 83 NA NA
"4144" "44" 83 8 1
"4145" "45" 83 NA NA
"4146" "46" 83 NA NA
"4147" "47" 83 NA NA
"4148" "48" 83 NA NA
"4149" "49" 83 6 2
"4150" "50" 83 NA NA
"4151" "1" 84 NA NA
"4152" "2" 84 NA NA
"4153" "3" 84 NA NA
"4154" "4" 84 NA NA
"4155" "5" 84 NA NA
"4156" "6" 84 NA NA
"4157" "7" 84 6 3
"4158" "8" 84 9 2
"4159" "9" 84 NA NA
"4160" "10" 84 9 2
"4161" "11" 84 NA NA
"4162" "12" 84 NA NA
"4163" "13" 84 7 3
"4164" "14" 84 3 3
"4165" "15" 84 7 1
"4166" "16" 84 NA NA
"4167" "17" 84 NA NA
"4168" "18" 84 NA NA
"4169" "19" 84 NA NA
"4170" "20" 84 NA NA
"4171" "21" 84 NA NA
"4172" "22" 84 NA NA
"4173" "23" 84 7 1
"4174" "24" 84 1 2
"4175" "25" 84 9 2
"4176" "26" 84 2 2
"4177" "27" 84 NA NA
"4178" "28" 84 NA NA
"4179" "29" 84 7 1
"4180" "30" 84 7 2
"4181" "31" 84 NA NA
"4182" "32" 84 7 2
"4183" "33" 84 NA NA
"4184" "34" 84 8 3
"4185" "35" 84 NA NA
"4186" "36" 84 NA NA
"4187" "37" 84 NA NA
"4188" "38" 84 5 2
"4189" "39" 84 NA NA
"4190" "40" 84 NA NA
"4191" "41" 84 NA NA
"4192" "42" 84 NA NA
"4193" "43" 84 NA NA
"4194" "44" 84 NA NA
"4195" "45" 84 7 2
"4196" "46" 84 NA NA
"4197" "47" 84 NA NA
"4198" "48" 84 NA NA
"4199" "49" 84 6 3
"4200" "50" 84 NA NA
"4201" "1" 85 9 2
"4202" "2" 85 NA NA
"4203" "3" 85 NA NA
"4204" "4" 85 NA NA
"4205" "5" 85 NA NA
"4206" "6" 85 NA NA
"4207" "7" 85 NA NA
"4208" "8" 85 NA NA
"4209" "9" 85 NA NA
"4210" "10" 85 NA NA
"4211" "11" 85 6 3
"4212" "12" 85 8 1
"4213" "13" 85 NA NA
"4214" "14" 85 NA NA
"4215" "15" 85 7 1
"4216" "16" 85 NA NA
"4217" "17" 85 NA NA
"4218" "18" 85 NA NA
"4219" "19" 85 9 2
"4220" "20" 85 6 3
"4221" "21" 85 NA NA
"4222" "22" 85 NA NA
"4223" "23" 85 NA NA
"4224" "24" 85 NA NA
"4225" "25" 85 NA NA
"4226" "26" 85 NA NA
"4227" "27" 85 6 3
"4228" "28" 85 NA NA
"4229" "29" 85 NA NA
"4230" "30" 85 NA NA
"4231" "31" 85 NA NA
"4232" "32" 85 NA NA
"4233" "33" 85 NA NA
"4234" "34" 85 NA NA
"4235" "35" 85 NA NA
"4236" "36" 85 NA NA
"4237" "37" 85 NA NA
"4238" "38" 85 NA NA
"4239" "39" 85 6 3
"4240" "40" 85 NA NA
"4241" "41" 85 NA NA
"4242" "42" 85 NA NA
"4243" "43" 85 NA NA
"4244" "44" 85 NA NA
"4245" "45" 85 NA NA
"4246" "46" 85 NA NA
"4247" "47" 85 NA NA
"4248" "48" 85 NA NA
"4249" "49" 85 6 3
"4250" "50" 85 5 3
"4251" "1" 86 NA NA
"4252" "2" 86 NA NA
"4253" "3" 86 NA NA
"4254" "4" 86 NA NA
"4255" "5" 86 NA NA
"4256" "6" 86 NA NA
"4257" "7" 86 6 3
"4258" "8" 86 NA NA
"4259" "9" 86 4 2
"4260" "10" 86 NA NA
"4261" "11" 86 NA NA
"4262" "12" 86 NA NA
"4263" "13" 86 NA NA
"4264" "14" 86 2 3
"4265" "15" 86 8 1
"4266" "16" 86 7 2
"4267" "17" 86 1 2
"4268" "18" 86 6 3
"4269" "19" 86 NA NA
"4270" "20" 86 NA NA
"4271" "21" 86 6 3
"4272" "22" 86 NA NA
"4273" "23" 86 7 2
"4274" "24" 86 NA NA
"4275" "25" 86 9 2
"4276" "26" 86 NA NA
"4277" "27" 86 NA NA
"4278" "28" 86 NA NA
"4279" "29" 86 8 1
"4280" "30" 86 7 2
"4281" "31" 86 NA NA
"4282" "32" 86 NA NA
"4283" "33" 86 NA NA
"4284" "34" 86 7 2
"4285" "35" 86 NA NA
"4286" "36" 86 NA NA
"4287" "37" 86 5 2
"4288" "38" 86 NA NA
"4289" "39" 86 NA NA
"4290" "40" 86 NA NA
"4291" "41" 86 NA NA
"4292" "42" 86 NA NA
"4293" "43" 86 3 2
"4294" "44" 86 NA NA
"4295" "45" 86 8 1
"4296" "46" 86 NA NA
"4297" "47" 86 8 1
"4298" "48" 86 NA NA
"4299" "49" 86 NA NA
"4300" "50" 86 NA NA
"4301" "1" 87 NA NA
"4302" "2" 87 NA NA
"4303" "3" 87 5 2
"4304" "4" 87 NA NA
"4305" "5" 87 NA NA
"4306" "6" 87 NA NA
"4307" "7" 87 NA NA
"4308" "8" 87 NA NA
"4309" "9" 87 NA NA
"4310" "10" 87 NA NA
"4311" "11" 87 NA NA
"4312" "12" 87 NA NA
"4313" "13" 87 NA NA
"4314" "14" 87 NA NA
"4315" "15" 87 NA NA
"4316" "16" 87 7 3
"4317" "17" 87 1 2
"4318" "18" 87 NA NA
"4319" "19" 87 NA NA
"4320" "20" 87 NA NA
"4321" "21" 87 NA NA
"4322" "22" 87 NA NA
"4323" "23" 87 NA NA
"4324" "24" 87 NA NA
"4325" "25" 87 NA NA
"4326" "26" 87 3 3
"4327" "27" 87 NA NA
"4328" "28" 87 6 3
"4329" "29" 87 NA NA
"4330" "30" 87 NA NA
"4331" "31" 87 8 1
"4332" "32" 87 7 2
"4333" "33" 87 NA NA
"4334" "34" 87 NA NA
"4335" "35" 87 4 1
"4336" "36" 87 NA NA
"4337" "37" 87 NA NA
"4338" "38" 87 NA NA
"4339" "39" 87 NA NA
"4340" "40" 87 NA NA
"4341" "41" 87 NA NA
"4342" "42" 87 NA NA
"4343" "43" 87 NA NA
"4344" "44" 87 NA NA
"4345" "45" 87 9 2
"4346" "46" 87 5 3
"4347" "47" 87 NA NA
"4348" "48" 87 NA NA
"4349" "49" 87 NA NA
"4350" "50" 87 6 3
"4351" "1" 88 8 3
"4352" "2" 88 NA NA
"4353" "3" 88 NA NA
"4354" "4" 88 NA NA
"4355" "5" 88 NA NA
"4356" "6" 88 NA NA
"4357" "7" 88 6 3
"4358" "8" 88 NA NA
"4359" "9" 88 6 3
"4360" "10" 88 NA NA
"4361" "11" 88 NA NA
"4362" "12" 88 NA NA
"4363" "13" 88 NA NA
"4364" "14" 88 2 2
"4365" "15" 88 9 2
"4366" "16" 88 NA NA
"4367" "17" 88 NA NA
"4368" "18" 88 4 3
"4369" "19" 88 NA NA
"4370" "20" 88 NA NA
"4371" "21" 88 NA NA
"4372" "22" 88 8 1
"4373" "23" 88 NA NA
"4374" "24" 88 NA NA
"4375" "25" 88 NA NA
"4376" "26" 88 NA NA
"4377" "27" 88 NA NA
"4378" "28" 88 NA NA
"4379" "29" 88 NA NA
"4380" "30" 88 NA NA
"4381" "31" 88 7 2
"4382" "32" 88 8 1
"4383" "33" 88 NA NA
"4384" "34" 88 7 1
"4385" "35" 88 3 3
"4386" "36" 88 3 2
"4387" "37" 88 NA NA
"4388" "38" 88 9 2
"4389" "39" 88 9 2
"4390" "40" 88 NA NA
"4391" "41" 88 NA NA
"4392" "42" 88 NA NA
"4393" "43" 88 NA NA
"4394" "44" 88 NA NA
"4395" "45" 88 NA NA
"4396" "46" 88 6 3
"4397" "47" 88 NA NA
"4398" "48" 88 NA NA
"4399" "49" 88 5 3
"4400" "50" 88 NA NA
"4401" "1" 89 8 1
"4402" "2" 89 4 1
"4403" "3" 89 NA NA
"4404" "4" 89 3 3
"4405" "5" 89 6 2
"4406" "6" 89 NA NA
"4407" "7" 89 NA NA
"4408" "8" 89 NA NA
"4409" "9" 89 NA NA
"4410" "10" 89 7 2
"4411" "11" 89 9 2
"4412" "12" 89 NA NA
"4413" "13" 89 6 3
"4414" "14" 89 NA NA
"4415" "15" 89 9 2
"4416" "16" 89 NA NA
"4417" "17" 89 3 1
"4418" "18" 89 NA NA
"4419" "19" 89 NA NA
"4420" "20" 89 NA NA
"4421" "21" 89 NA NA
"4422" "22" 89 NA NA
"4423" "23" 89 NA NA
"4424" "24" 89 NA NA
"4425" "25" 89 NA NA
"4426" "26" 89 5 3
"4427" "27" 89 NA NA
"4428" "28" 89 NA NA
"4429" "29" 89 NA NA
"4430" "30" 89 NA NA
"4431" "31" 89 NA NA
"4432" "32" 89 NA NA
"4433" "33" 89 NA NA
"4434" "34" 89 7 2
"4435" "35" 89 NA NA
"4436" "36" 89 4 2
"4437" "37" 89 NA NA
"4438" "38" 89 NA NA
"4439" "39" 89 NA NA
"4440" "40" 89 6 2
"4441" "41" 89 NA NA
"4442" "42" 89 NA NA
"4443" "43" 89 NA NA
"4444" "44" 89 NA NA
"4445" "45" 89 9 2
"4446" "46" 89 NA NA
"4447" "47" 89 8 1
"4448" "48" 89 7 2
"4449" "49" 89 NA NA
"4450" "50" 89 5 3
"4451" "1" 90 NA NA
"4452" "2" 90 NA NA
"4453" "3" 90 4 3
"4454" "4" 90 3 1
"4455" "5" 90 NA NA
"4456" "6" 90 3 2
"4457" "7" 90 5 3
"4458" "8" 90 NA NA
"4459" "9" 90 NA NA
"4460" "10" 90 NA NA
"4461" "11" 90 NA NA
"4462" "12" 90 NA NA
"4463" "13" 90 7 1
"4464" "14" 90 NA NA
"4465" "15" 90 NA NA
"4466" "16" 90 NA NA
"4467" "17" 90 NA NA
"4468" "18" 90 NA NA
"4469" "19" 90 7 2
"4470" "20" 90 NA NA
"4471" "21" 90 NA NA
"4472" "22" 90 NA NA
"4473" "23" 90 NA NA
"4474" "24" 90 NA NA
"4475" "25" 90 NA NA
"4476" "26" 90 NA NA
"4477" "27" 90 NA NA
"4478" "28" 90 NA NA
"4479" "29" 90 NA NA
"4480" "30" 90 8 3
"4481" "31" 90 7 1
"4482" "32" 90 NA NA
"4483" "33" 90 NA NA
"4484" "34" 90 NA NA
"4485" "35" 90 2 3
"4486" "36" 90 4 1
"4487" "37" 90 NA NA
"4488" "38" 90 NA NA
"4489" "39" 90 NA NA
"4490" "40" 90 NA NA
"4491" "41" 90 8 1
"4492" "42" 90 NA NA
"4493" "43" 90 NA NA
"4494" "44" 90 8 1
"4495" "45" 90 NA NA
"4496" "46" 90 NA NA
"4497" "47" 90 NA NA
"4498" "48" 90 NA NA
"4499" "49" 90 NA NA
"4500" "50" 90 NA NA
"4501" "1" 91 NA NA
"4502" "2" 91 NA NA
"4503" "3" 91 NA NA
"4504" "4" 91 1 2
"4505" "5" 91 NA NA
"4506" "6" 91 NA NA
"4507" "7" 91 NA NA
"4508" "8" 91 NA NA
"4509" "9" 91 NA NA
"4510" "10" 91 7 2
"4511" "11" 91 NA NA
"4512" "12" 91 9 2
"4513" "13" 91 7 1
"4514" "14" 91 NA NA
"4515" "15" 91 8 1
"4516" "16" 91 8 1
"4517" "17" 91 4 3
"4518" "18" 91 NA NA
"4519" "19" 91 NA NA
"4520" "20" 91 NA NA
"4521" "21" 91 NA NA
"4522" "22" 91 NA NA
"4523" "23" 91 7 2
"4524" "24" 91 NA NA
"4525" "25" 91 NA NA
"4526" "26" 91 NA NA
"4527" "27" 91 NA NA
"4528" "28" 91 NA NA
"4529" "29" 91 8 1
"4530" "30" 91 NA NA
"4531" "31" 91 NA NA
"4532" "32" 91 NA NA
"4533" "33" 91 NA NA
"4534" "34" 91 NA NA
"4535" "35" 91 1 2
"4536" "36" 91 NA NA
"4537" "37" 91 NA NA
"4538" "38" 91 6 3
"4539" "39" 91 NA NA
"4540" "40" 91 NA NA
"4541" "41" 91 NA NA
"4542" "42" 91 NA NA
"4543" "43" 91 NA NA
"4544" "44" 91 7 2
"4545" "45" 91 NA NA
"4546" "46" 91 NA NA
"4547" "47" 91 NA NA
"4548" "48" 91 NA NA
"4549" "49" 91 7 1
"4550" "50" 91 NA NA
"4551" "1" 92 NA NA
"4552" "2" 92 NA NA
"4553" "3" 92 NA NA
"4554" "4" 92 1 2
"4555" "5" 92 NA NA
"4556" "6" 92 6 3
"4557" "7" 92 NA NA
"4558" "8" 92 NA NA
"4559" "9" 92 NA NA
"4560" "10" 92 NA NA
"4561" "11" 92 NA NA
"4562" "12" 92 7 1
"4563" "13" 92 NA NA
"4564" "14" 92 NA NA
"4565" "15" 92 NA NA
"4566" "16" 92 NA NA
"4567" "17" 92 NA NA
"4568" "18" 92 NA NA
"4569" "19" 92 NA NA
"4570" "20" 92 6 3
"4571" "21" 92 NA NA
"4572" "22" 92 NA NA
"4573" "23" 92 NA NA
"4574" "24" 92 NA NA
"4575" "25" 92 NA NA
"4576" "26" 92 NA NA
"4577" "27" 92 6 3
"4578" "28" 92 NA NA
"4579" "29" 92 6 3
"4580" "30" 92 NA NA
"4581" "31" 92 NA NA
"4582" "32" 92 6 3
"4583" "33" 92 NA NA
"4584" "34" 92 6 3
"4585" "35" 92 NA NA
"4586" "36" 92 NA NA
"4587" "37" 92 9 2
"4588" "38" 92 6 3
"4589" "39" 92 NA NA
"4590" "40" 92 NA NA
"4591" "41" 92 NA NA
"4592" "42" 92 NA NA
"4593" "43" 92 NA NA
"4594" "44" 92 NA NA
"4595" "45" 92 NA NA
"4596" "46" 92 NA NA
"4597" "47" 92 7 1
"4598" "48" 92 NA NA
"4599" "49" 92 NA NA
"4600" "50" 92 7 2
"4601" "1" 93 NA NA
"4602" "2" 93 NA NA
"4603" "3" 93 4 3
"4604" "4" 93 NA NA
"4605" "5" 93 NA NA
"4606" "6" 93 NA NA
"4607" "7" 93 8 1
"4608" "8" 93 7 1
"4609" "9" 93 NA NA
"4610" "10" 93 7 1
"4611" "11" 93 NA NA
"4612" "12" 93 9 2
"4613" "13" 93 7 2
"4614" "14" 93 NA NA
"4615" "15" 93 NA NA
"4616" "16" 93 NA NA
"4617" "17" 93 3 1
"4618" "18" 93 NA NA
"4619" "19" 93 8 1
"4620" "20" 93 6 3
"4621" "21" 93 NA NA
"4622" "22" 93 6 3
"4623" "23" 93 NA NA
"4624" "24" 93 NA NA
"4625" "25" 93 NA NA
"4626" "26" 93 6 3
"4627" "27" 93 NA NA
"4628" "28" 93 NA NA
"4629" "29" 93 NA NA
"4630" "30" 93 NA NA
"4631" "31" 93 NA NA
"4632" "32" 93 NA NA
"4633" "33" 93 8 1
"4634" "34" 93 NA NA
"4635" "35" 93 NA NA
"4636" "36" 93 NA NA
"4637" "37" 93 NA NA
"4638" "38" 93 NA NA
"4639" "39" 93 NA NA
"4640" "40" 93 NA NA
"4641" "41" 93 6 3
"4642" "42" 93 NA NA
"4643" "43" 93 NA NA
"4644" "44" 93 NA NA
"4645" "45" 93 7 1
"4646" "46" 93 NA NA
"4647" "47" 93 NA NA
"4648" "48" 93 NA NA
"4649" "49" 93 NA NA
"4650" "50" 93 NA NA
"4651" "1" 94 NA NA
"4652" "2" 94 NA NA
"4653" "3" 94 3 3
"4654" "4" 94 NA NA
"4655" "5" 94 NA NA
"4656" "6" 94 NA NA
"4657" "7" 94 NA NA
"4658" "8" 94 NA NA
"4659" "9" 94 6 3
"4660" "10" 94 7 1
"4661" "11" 94 NA NA
"4662" "12" 94 NA NA
"4663" "13" 94 NA NA
"4664" "14" 94 NA NA
"4665" "15" 94 6 3
"4666" "16" 94 NA NA
"4667" "17" 94 NA NA
"4668" "18" 94 4 3
"4669" "19" 94 NA NA
"4670" "20" 94 NA NA
"4671" "21" 94 NA NA
"4672" "22" 94 NA NA
"4673" "23" 94 NA NA
"4674" "24" 94 3 2
"4675" "25" 94 8 3
"4676" "26" 94 NA NA
"4677" "27" 94 NA NA
"4678" "28" 94 NA NA
"4679" "29" 94 NA NA
"4680" "30" 94 6 3
"4681" "31" 94 NA NA
"4682" "32" 94 NA NA
"4683" "33" 94 NA NA
"4684" "34" 94 6 3
"4685" "35" 94 NA NA
"4686" "36" 94 NA NA
"4687" "37" 94 NA NA
"4688" "38" 94 NA NA
"4689" "39" 94 NA NA
"4690" "40" 94 NA NA
"4691" "41" 94 NA NA
"4692" "42" 94 NA NA
"4693" "43" 94 NA NA
"4694" "44" 94 NA NA
"4695" "45" 94 7 1
"4696" "46" 94 6 3
"4697" "47" 94 7 2
"4698" "48" 94 NA NA
"4699" "49" 94 NA NA
"4700" "50" 94 NA NA
"4701" "1" 95 NA NA
"4702" "2" 95 NA NA
"4703" "3" 95 NA NA
"4704" "4" 95 5 3
"4705" "5" 95 8 1
"4706" "6" 95 NA NA
"4707" "7" 95 NA NA
"4708" "8" 95 NA NA
"4709" "9" 95 NA NA
"4710" "10" 95 8 1
"4711" "11" 95 NA NA
"4712" "12" 95 NA NA
"4713" "13" 95 NA NA
"4714" "14" 95 2 2
"4715" "15" 95 NA NA
"4716" "16" 95 NA NA
"4717" "17" 95 NA NA
"4718" "18" 95 NA NA
"4719" "19" 95 NA NA
"4720" "20" 95 6 3
"4721" "21" 95 NA NA
"4722" "22" 95 NA NA
"4723" "23" 95 NA NA
"4724" "24" 95 2 2
"4725" "25" 95 NA NA
"4726" "26" 95 NA NA
"4727" "27" 95 6 3
"4728" "28" 95 NA NA
"4729" "29" 95 NA NA
"4730" "30" 95 NA NA
"4731" "31" 95 NA NA
"4732" "32" 95 NA NA
"4733" "33" 95 NA NA
"4734" "34" 95 NA NA
"4735" "35" 95 NA NA
"4736" "36" 95 1 2
"4737" "37" 95 NA NA
"4738" "38" 95 8 1
"4739" "39" 95 NA NA
"4740" "40" 95 NA NA
"4741" "41" 95 NA NA
"4742" "42" 95 NA NA
"4743" "43" 95 NA NA
"4744" "44" 95 NA NA
"4745" "45" 95 8 3
"4746" "46" 95 NA NA
"4747" "47" 95 NA NA
"4748" "48" 95 NA NA
"4749" "49" 95 8 2
"4750" "50" 95 NA NA
"4751" "1" 96 4 3
"4752" "2" 96 NA NA
"4753" "3" 96 NA NA
"4754" "4" 96 5 2
"4755" "5" 96 NA NA
"4756" "6" 96 6 3
"4757" "7" 96 NA NA
"4758" "8" 96 NA NA
"4759" "9" 96 NA NA
"4760" "10" 96 8 1
"4761" "11" 96 NA NA
"4762" "12" 96 NA NA
"4763" "13" 96 NA NA
"4764" "14" 96 NA NA
"4765" "15" 96 6 3
"4766" "16" 96 NA NA
"4767" "17" 96 4 1
"4768" "18" 96 3 3
"4769" "19" 96 6 3
"4770" "20" 96 NA NA
"4771" "21" 96 NA NA
"4772" "22" 96 NA NA
"4773" "23" 96 NA NA
"4774" "24" 96 1 2
"4775" "25" 96 NA NA
"4776" "26" 96 NA NA
"4777" "27" 96 NA NA
"4778" "28" 96 NA NA
"4779" "29" 96 5 2
"4780" "30" 96 NA NA
"4781" "31" 96 5 3
"4782" "32" 96 NA NA
"4783" "33" 96 NA NA
"4784" "34" 96 6 3
"4785" "35" 96 NA NA
"4786" "36" 96 NA NA
"4787" "37" 96 6 3
"4788" "38" 96 8 1
"4789" "39" 96 NA NA
"4790" "40" 96 NA NA
"4791" "41" 96 NA NA
"4792" "42" 96 NA NA
"4793" "43" 96 NA NA
"4794" "44" 96 NA NA
"4795" "45" 96 NA NA
"4796" "46" 96 NA NA
"4797" "47" 96 10 3
"4798" "48" 96 NA NA
"4799" "49" 96 8 1
"4800" "50" 96 NA NA
"4801" "1" 97 NA NA
"4802" "2" 97 NA NA
"4803" "3" 97 7 2
"4804" "4" 97 NA NA
"4805" "5" 97 NA NA
"4806" "6" 97 7 1
"4807" "7" 97 6 3
"4808" "8" 97 NA NA
"4809" "9" 97 NA NA
"4810" "10" 97 NA NA
"4811" "11" 97 7 1
"4812" "12" 97 NA NA
"4813" "13" 97 NA NA
"4814" "14" 97 1 2
"4815" "15" 97 6 3
"4816" "16" 97 NA NA
"4817" "17" 97 NA NA
"4818" "18" 97 NA NA
"4819" "19" 97 NA NA
"4820" "20" 97 NA NA
